1.6666666666666667, 0.07692307692307665
1.6841412012644887, 0.3760683760683756
1.670793818054092, 0.675213675213675
1.6686863364945557, 0.8803418803418801
1.6662276080084297, 1.1196581196581192
1.94204425711275, 1.2735042735042732
2.2592202318229715, 1.4017094017094014
2.720056199508254, 1.5470085470085466
2.8853178784685634, 1.4615384615384612
3.12284861257464, 1.3418803418803416
3.298559887600984, 1.239316239316239
3.4227256761503337, 1.1538461538461535
3.1969617140850017, 1.1282051282051277
2.8784685634000704, 1.1282051282051277
2.5702493853178785, 1.1282051282051277
2.169388830347734, 1.145299145299145
1.809887600983491, 1.1367521367521363
2.058131366350544, 0.974358974358974
2.244292237442922, 0.8547008547008546
2.450561995082543, 0.7777777777777775
2.678170003512469, 0.6239316239316235
2.895240604144714, 0.4957264957264953
3.1329469617140857, 0.3589743589743586
3.4228134878819816, 0.145299145299145
3.526080084299263, 0.09401709401709368
3.2899543378995437, 0.07692307692307665
3.033017211099403, 0.08547008547008517
2.75597119775202, 0.0512820512820511
2.4374780470670885, 0.0512820512820511
2.170354759395855, 0.0512820512820511
1.8826835265191428, 0.0512820512820511
2.2913593256059013, 0.2735042735042732
2.536705303828592, 0.3931623931623929
2.802335792061819, 0.5384615384615381
2.9552160168598522, 0.6581196581196578
3.2204952581664914, 0.8376068376068373
3.352915349490692, 0.9487179487179485
3.4135054443273622, 1.051282051282051
3.426325957147875, 0.803418803418803
3.437829293993678, 0.6837606837606833
3.4491570073761855, 0.5811965811965809
3.4606603442219885, 0.46153846153846123
3.4723393045310855, 0.3247863247863245
3.4733052335792065, 0.2307692307692304
